84:  16   84  103  110  106   99   77    0   95  106  138  139  140  136  131   90  
85:  68   66  100  111  108   94   88   32   91  103  137  139  140  137   48   97  
86:   0   78  103  111  108   93   82    0   86  100  137  139  139  139   23   86  
87:  70   73  101  110  112   87   92   35   84  130  134  139  139   70  131  101  
88:  28   77  103  110  112   16   88    2   82   93  136  139  141   65  129   93  
89:   0   77  103  111  112   14   86   16   78  125  134  139  141   66  131   95  
90:  34   81  100  110  111  102   84   10   75  122  136  141  141   65  130  101  
91:  37   57  102  111  111  100   82   23   73  122  134  141  141   66  129  100  
92:  40   59   99  110  111   97   77   27   68  120  138  141  141  139  130  104  
93:  43   64  101  111  111   95   75   17  111  122  138  141  141  136  128  101  
94:  46   90  101  110  111  106   73   70   61  121  133  141  141  137  130  104  
95:  51   70  102  111  111  106   69   68   60  123   47  141  140  137  130  104  
96:  52   70  102  110  111  104   66   65   56  121   45  141  139  136  128  108  
97:   0   70   97  110  111  108   65    5   52  120   41  140  139  137  130  109  
98:   0   71  100  110  111  105   60    2   48  123  139  139  139  137  129  112  
99:   0   64  102  110  111  104   82   59   46  112  138  139  140  137  129  115  
100:   2   77  103  111  111  104   55    0   90   90  136  139  139  136  128   99  
101:   0   70   68  110  111  105   93   51   86  131  134  139  139  136  130  103  
102:   0   74   82  109  111  105   92   47   84  129  134  139  140  137  130  105  
103:   0   75   73  110  111  104   88   45   81  128  134  139  139  137  129  108  
104:   0   71   87  110  111  106   87   42   76  124  134  139  140  137  131  112  
105:  18   82   90  111  111  104   82    0   81  124  134  139  140  136  131   93  
106:   0   84   93  111  111  103   88   35   76  121  133  138  139  136  133   96  
107:   0   84   94  111  111  105   88   32   68  118  134  138  139  138   57  100  
108:   0   85   97  111  111  103   76   30   76  125  136  139  140   61  125   93  
109:   0   90   93  109  112  106   88   27   59  121  134  139  140   64  128  106  
