0: 132  124   82   20   82  103  113  114  108   60   59   37  118  131  131  134  
1: 132  108   83   21   83  103  113  113  103   59   57   75  120  131  131  136  
2: 131  125   12   32   90   23  112  109   97   57   17   96  129  134  131  137  
3: 131   84    0   68   96  110  111  105   94   55   17  115  133  139  131  137  
4: 131   85    0   76  100  108  110  100   54   52   81  124  137  140  131  137  
5: 112   85   23   85  103  110  106   97   55   14  110  131  139  140  131  134  
6:  86   84   68   95  108  110  103   93   54   25  118  133  140  140  131  133  
7:  88   23   75   97  106  109   99   75   50   78  127  137  141  141  131  115  
8:  91   25   84  100  108  103   94   50    0  110  132  140  142  141  131  115  
9:  92   28   93  103  108  102   88   46    0  114  136  141  142  141  131   94  
10:   0   43   95  106  106   99   84   42   68  128  139  142  143  141  131   99  
11:   0   46   91  105  106  103   87   41   60  123  139  142  143  142  131  102  
12:   1   37   88  103  106  102   88   37    0  125  139  142  143  142  131  104  
13: 104   40   83  100  105  103   91   34    0  121  138  142  144  137  131  108  
14: 103   42   85  101  104  102   86   30    0  127  140  144  140  138  131  112  
15:   0   46   87  103  104   97   83   27    0  128  140  144  139  138  131  115  
16:  55   47   88  100  103  103   84   23    0  129  143  140  140  139  131  120  
17:   0   51   90  102  103   96   76   20   85  133  138  139  140   57  131  121  
18:   0   55   92  101  103   94   74   17   83  134  134  140  140   59  131  125  
19:   0   56   93  101  103   93   75   14   95  136  132  140  140   59  131  129  
20:   0   60   94  103  103   92   69   10  112  133  129  140  140   42  131  121  
21: 125   73   99  103  102   81   54    0  130  128  137  140  140  131  131   95  
22:  64   75  100  103  103   88   51    0  125  132   54  139  139  134  131   69  
23:   0   70   17  104  103   87   60    0  121  121   51  139  139  136  131   91  
24:  70   81  103  104  103   88   46    0  119  129  137  138  138  141  131   28  
25:  54   84   23  105  103   96   59    0  114  125   48  137  142  140  131   77  
26:  18   78   21  106  105   94   57    0  112  121   50  137  143  139  131   76  
27:  35   83   23  108  105   94   42    0  109  116  134  143  141  138  131   28  
28:   5   85   93  109  106   99   70    0  104  114  133  142  141  139  131   93  
29:  11   87   95  109  108   99   52    0  102  110  140  141  140  138  131   91  
30:  65   91   97  109  108   96   60    0   97   94  140  140  140  136  131   57  
31:  20   92   94  105  110  101   85   21   94  104  138  140  140  137  131  100  
32:  10   70   97  105  109  105   88   21   88  102  136  140  140  139  131  109  
33:   0   75  100  103  108  103   84   17   86  131  137  140  140  138  131   93  
34:   0   71  100  105  106  103   91   14   84   94  136  139  140  138  131  111  
35:   7   65   97  105  106  105   87   10   77  125  137  140  140  138  131  105  
36:   5   77  103  105  106  103   84    0   76  128  137  140  140  137  131   94  
37:  16   69  101  105  106  103   87    2   74  123  137  140  140  139  131  103  
38:  20   74  102  106  106  101   78    0   70  129  137  140  140  138  131  103  
39:   0   76  101  109  106   99   86    0   66  124  134  138  140  137  131   96  
40:  18   66   97  110  106   94   91   20   62  123  136  140  140  138  131  112  
41:   5   80  101  110  106   93   82    0   60  127  137  140  140  137  131   93  
42:  21   73  100  110  110   25   92   51   56  123  136  140  140  137  131   99  
43:   2   75  100  109  111   25   90    0   51  122  136  139  140  137  131  102  
44:  14   76  102  109  111   23   86    0   96  124  137  140  140  137  131   96  
45:   0   75  100  109  111  101   84   45   94  122  136  140  140  138  131  109  
46:  42   75  101  109  110  100   82   42   91  127  136  140  140  138  131  103  
47: 105   76  101  109  110   96   78   38   88  124  136  140  140  137  131   99  
48:  32   73   99  109  110  106   75   35   83  121  134  140  140  138  131  111  
49:  56   75  102  109  110   93   74   32   81  124  137  140  140  138  131   93  
50:  37   74  101  109  110  104   70   28   76  123  136  140  140  137  131   96  
51:  40   75  101  108  110  103   68   65   75  120  136  140  140  138  131  100  
52:  59   78  102  109  110  103   65   62   76  125  136  140  140  137  131   95  
53:  46   70   97  109  110  105   60   21   66  121  136  140  140  138  131  105  
