0: 129  115   25    0   62   80   88   88   68   30    0   82  120  131  134  133  
1: 129  113   25   21   66   78   88   86   71   30    0   96  123  131  136  133  
2: 125  101   23   28   74   87   87   84   62    0    0  115  131  134  137  133  
3: 125   91    0   46   74   86   85   77   46    0   51  123  133  137  138  133  
4: 121   30    0   56   77   85   84   61   25    0   94  125  137  139  138  132  
5: 112   30   30   65   83   84   75   60    2   42  114  131  140  140  139  131  
6:  97   32   35   66   83   83   71   41    0   90  125  136  140  140  138  127  
7:  38    0   51   77   84   80   69   35    0  101  132  140  141  140  136  127  
8:  40   17   60   84   84   77   54    0   34  116  134  140  141  139  133  114  
9:  42   30   70   82   83   76   50    0   61  124  136  140  141  139  131  108  
10:  46   23   68   84   84   75   60    2   25  121  134  140  141  139  133  112  
11:  51   35   62   83   84   74   57    5   54  121  136  140  141  139  132  114  
12:  54   30   65   82   83   73   52    0   69  122  134  140  141  139  131   78  
13:  57   10   65   77   84   78   61    0   15  119  134  140  141  140  134  121  
14:  60   15   69   82   84   69   55    0   14  123  136  140  141  139  131   88  
15:   0   37   70   82   88   68   56    0   60  123  136  140  140  138  130   68  
16:  69   21   62   82   84   76   56    0    5  121  134  140  140  139  131   93  
17:  14   30   65   82   84   75   52    0   75  125  134  140  140  138  132   74  
18:  75   28   62   82   84   75   56    2   25  123  133  140  140  138  133   77  
19:  77   10   65   84   84   80   61   20    0  115  134  139  140  139    2   81  
20:   0   37   68   84   84   70   56    0   71  123  134  140  140  139  110   84  
21:   0   42   70   83   84   69   46    0   81  124  137  140  140   23  112   88  
22:   0   21   70   84   85   78   56    0   56  122  132  139  140   27  114   91  
23:   0    2   60   81   85   77   65    8    0  112  131  139  140  131  118   94  
24:   0   25   65   83   84   75   62    0    2  116  131  140  134  131  121   99  
25:   0   28   68   83   85   74   60    2    0  116  133  139  132   30  123  103  
26:  54    0   54   77   84   82   70   23    0  112  129  138  132  131  125  105  
27:   0    0   60   81   84   81   55   17    0  115  134  131  133  131  105  109  
28:   0    0   62   82   88   78   66   15    0  115  132  129  133  132  109  112  
29:  71    0   59   75   84   76   69   32    0  109  131  125  133  132  112  115  
30:   0    1   69   81   83   75   62    8    0  127  125  131  134  133  114  120  
31:   0    5   69   81   88   74   60    4   15  124  121  132  134   30  120  112  
32:   0   28   65   84   82   73   41    0   91  122  116  133  133  121  125   97  
33:   0   41   76   84   82   70   40    0   91  119   17  132  133  124  129   93  
