0: 131   86   87   28   90  106  114  114  105   75   52   75  120  131  131  134  
1: 131   87   56   28   92  106  114  113  103   54   51   88  122  132  131  134  
2: 131   90    0   41   96  109  113  112   94   52    0  108  128  134  131  134  
3: 115   91    0   74  102  112  112   34   76   51   30  115  131  137  131  134  
4: 113   90   28   82  105  112  112  102   51   50   91  123  134  137  131  133  
5:  90   88   41   92  111  112  110   92   51    0  112  129  136  138  131  133  
6:  93   28   75   96  111  111  105   90   48   18  119  132  138  139  131  118  
7:  95    0   81  102  110  111  100   46   43   77  128  137  139  140  131   93  
8:  95   35   86  103  110  106   96   42    0  106  133  139  140  140  131   96  
9:   0   50   95  108  109  103   86   40   10  115  134  140  140   54  131  102  
10:  86   41   91  104  109  106   91   35    0  118  133  140  141  133  131  105  
11:  84   12   84  102  108  103   95   75    0  110  133  140  142  134  131  108  
12:  73   46   88  103  106  103   84   28    0  118  138  142  137  134  131  112  
13:  92   47   93  102  106  104   93   50    0  113  136  141  137  136  131  116  
14:  56   21   62  100  105  103   88   46    0  120  137  137  138  137  131  119  
15:   0   55   93  103  104   97   80   18   35  131  134  137  138   56  131  122  
16:   0   57   93  103  104   28   82   16   41  130  131  138  138   57  131  125  
17:   0   61   96  103  104   95   75   10   91  132  128  138  138   41  131  114  
18:   0   74   99  104  103   93   59    8  114  127  134  138  138  113  131   95  
19: 131   76  101  105  104   91   51    0  114  123  133  138  137  131  131   74  
20:   0   71   68  105  104   97   66    2  105  121  133  137  137  134  131  103  
21:  23   83  103  106  105   92   57    0  118  127   51  137  136  140  131   74  
22:  54   77   23  108  104   97   55    0  114  124  133  136  137  138  131   59  
23:  18   80   88  108  106  100   68    0  111  121  132  134  142  138  131   88  
24:  32   83   25  109  106   96   56    0  108  118   51  141  140  137  131   37  
25:  15   85   94  110  108  100   54    0  103  114  132  141  140  137  131   77  
26:  11   86   97  110  109  103   77    0  100  111   37  140  140  136  131   92  
27:  16   92  100  109  109  102   54    0   96  106  139  140  139  134  131   75  
28:   0   75  100  108  111  104   86   23   93  104  136  139  139  136  131   91  
29:   0   73   97  106  109  106   91   20   86  102  134  139  139  137  131  108  
30:   0   77  100  104  108  105   86   17   85  130  134  139  139  136  131   92  
31:  14   70  102  106  108  108   93   21   80  128  134  139  139  137  131  108  
32:   5   77  103  106  108  106   85   10   78  125  136  139  139  136  131   95  
33:   0   70  102  108  108  105   90    0   74  122  133  139  139  136  131  100  
34:   0   71  103  106  108  103   93    0   71  120  134  139  139  137  131  103  
35:   0   75  104  108  108  102   84    0   69  122  134  139  139  136  131   94  
36:  21   76  102  110  109   99   87    0   65  120  133  137  139  136  131   97  
37:  18   76  100  111  108   95   92   59   61  121  133  138  139  137  131  102  
38:  21   76  102  111  109   93   93    0   59  120  133  138  139  136  131   94  
39:  30   75  102  111  112   88   93   54   55  120  132  138  139  136  131   99  
40:   0   73  100  110  112   87   91   52   51  120  134  138  139  136  131  102  
41:  40   77  103  111  112   84   87   48   47  121  134  138  139  136  131   95  
42:  35   75  102  111  112  103   85   46   45  119  132  138  139  136  131  100  
43:  21   70  100  111  111  101   83   42   41  115  133  138  139  136  131  111  
44: 103   77  102  110  111   99   80   37   86  123  133  138  139  136  131   96  
45: 106   77  103  111  112   95   77   74   83  120  133  138  139  136  131  101  
46:  35   76  101  111  112  108   75   70   80  121  133  138  139  136  131  104  
47:   0   78  102  111  111  106   70   68   76  121  133  138  139  136  131   95  
48:   0   78  101  111  112  104   69   65   74  120  134  138  139  136  131   96  
49:  45   68  101  111  112  108   86   42   70  115  133  138  139  137  131  103  
50:  66   75  102  110  112  106   61   21   73  121  133  138  139  136  131   99  
51:  10   75  102  111  112  105   83   56   70  120  133  138  139  136  131  102  
52:   0   71  100  110  112  108   80   54   60  116  133  138  139  136  131  105  
53:  21   80  103  111  112  104   92   11   74  119  134  138  139  136  131  105  
54:  55   75  101  111  112  108   92   48   52  114  132  138  139  136  131  111  
55:  35   78  103  110  112  105   87   45   56  123  133  138  138  134  131   68  
56:  60   56  101  111  112  108   92   42   45  120  133  137  138  136  131   70  
57:  66   59  100  110  112  106   91   40   48  118  132  137  139  136  131   74  
58:  43   61  103  111  112  105   84   35   74  121  133  138  138  134  131   77  
59:   0   61  101  111  112  108   90   32   34  114  133  138  138  136  131   81  
60:  51   68  102  111  112  105   90   28   70  121  134  138  138  136  131   84  
61:  57   70  103  111  112  105   93   25   75  118  133  138  138  134  131   86  
62:  62   57   97  109  112  109   96   68   23  113  131  136  139  137  131   92  
63:  56   60  101  111  111  106   93   64   20  118  132  138  139  137  131   95  
64:  68   64  101  110  111  108   93   60   15  114  133  138  139  138  131   99  
65:  73   65   81  108  111  109   97   59    0  105  131  137  139  139  131  102  
66:  32   68   82  106  110  108   96   61    7  114  131  138  140  140  131  105  
67:  81   21   83  105  110  109   99   75    0  100  130  138  141  132  131  109  
68:  84   73   84  103  109  106   96   65    0  112  132  140  140  133  131  112  
69:  88   42   86   30  108  106   94   61    0  114  136  140  136  134  131  116  
70:  93   30   80   23  108  105   94   65    0  112  134  139  136  136  131  120  
71:  47   50   82   25  106  104   93   54    0  119  138  134  137  136  131  122  
72: 100   55   90  105  106  103   87   48   34  129  132  136  137  136  131  125  
73:   0   84   93  105  106  101   84   30   93  132  130  137  138   51  131  113  
74:  93   86   95  104  106   99   75    0  105  129  133  137  137  130  131  104  
75:  87   87   97  104  108   97   74    0  111  123  132  137  136  132  131  110  
76: 102   76   94  103  106  101   78   21   96  121  133  136  136  134  131  112  
77:  38   94   96  104  106   97   74    0  118  116  133  136  136  140  131   74  
78:  56   96  102  105  106   95   62    0  115  122  133  134  140  136  131   47  
79:   4   84  103  105  105  100   69    8  112  121  131  134  140  137  131   77  
80:  64   85  104  106  105  100   75    0  108  118   50  140  140  134  131   70  
81: 114   90  106  108  106  100   75    0  104  113   48  140  139  133  131   56  
82:  12   83  103  108  108  103   81    2   99  112   50  139  139  134  131   87  
83:  17   86  106  109  108  101   77    0   97  105  137  139  139  133  131   76  
84:  18   85  105  112  109   99   85    0   94  103  136  138  138  134  131   77  
85:  92   68  101  110  109   93   95   51    0  101  133  138  138  137  131  106  
86: 109   70  102  111  112   90   93   41   61   96  133  138  138  139  131   94  
87:   0   76  103  111  112   17   91    8   82  127  133  138  140  136  131   93  
88: 113   76  100  111  112  104   88   50   76   91  131  137  140   68  131  108  
89: 112   81  103  111  112  103   85   21   75  122  133  140  140   66  131   95  
90: 109   56  102  111  112  102   83   32   71  120  132  140  140   65  131   99  
91: 120   56   97  111  112  110   80   75    0  116  132  140  140   70  131  112  
92:  46   62  102  111  112   96   76   12   65  121  137  140  140  138  131  100  
93: 129   65  103  112  112  108   73   70   62  121  133  140  140  136  131  100  
94:   0   65  102  112  112  108   70   16   59  116   50  140  140  136  131  106  
95:  51   69  102  111  112  106   68   65   56  121   47  140  138  136  131  106  
96:   0   70   99  111  112  109   65   62   51  119   42  140  138  136  131  110  
97:   0   62  101  111  112  108   85   60   47  114  138  137  139  136  131  113  
98:   0   76  103  111  112  104   57   20   93  111  137  138  139  136  131  114  
99:   0   69   66  111  112  108   95   54   41  103  133  138  139  137  131  100  
100:   0   71   35  111  112  106   93   50   85   37  133  138  139  134  131  103  
101:  10   75   71  110  112  106   91   46   83  128  133  138  138  134  131  105  
102:   0   76   86  111  112  106   92   45   78  127  133  138  139  136  131  110  
103:   0   81   90  111  112  105   87   41   75  122  134  138  139  136  131  110  
104:  28   75   92  111  112  106   93   37   71  121  133  138  139  136  131  114  
105:  20   77   93  112  112  106   91   35   69  121  132  138  139  137  131   96  
106:   0   81   95  112  112  105   87   32   65  119  134  138  139  139  131   93  
107:   0   90   97  111  112  108   92   28   61  116  133  138  139   62  131  103  
108:   0   77   93  108  112  106   91   25   59  119  131  138  140   62  131   99  
109:   0   93   96  108  112  104   88   21   68  121  134  139  140   65  131  101  
